"","userid","gender","country","Platform","B5_reserved","B5_trusting","B5_lazy","B5_handleStress","B5_nonArtistic","B5_outgoing","B5_findsFaults","B5_thorough","B5_nervous","B5_imaginative","attit_genderJokes","attit_cleverInsults","attit_cuteAnimals","attit_GoT","attit_looksJokes","attit_puns","attit_menEgoSex","attit_selfDepr","attit_comebacks","attit_romCom","excite_places","excite_restless","excite_fright","excite_parties","excite_trips","excite_friends","excite_bungee","excite_illegal","humorProd_jokes","humorProd_confid","humorProd_entertain","humorProd_success","moral_feelGood","moral_important","moral_ashamed","moral_notImportant","moral_desire","cheer_cheerful","cheer_fun","cheer_laugh","cheer_walkAir","cheer_amused","cheer_delighted","mood_upset","mood_hostile","mood_alert","mood_ashamed","mood_inspired","mood_nervous","mood_determined","mood_attentive","mood_afraid","mood_active","language_undst","duration","stimulus","funniness_rating"
"34960",4818,"f","USA","Android",4,4,2,4,5,4,2,5,2,4,4,4,4,4,4,2,2,4,4,4,4,4,2,4,2,2,4,2,2,4,4,4,4,4,2,2,4,5,5,5,5,5,5,3,4,5,2,4,4,5,5,2,5,5,314,"cont_sexGolf",1
"34961",4818,"f","USA","Android",4,4,2,4,5,4,2,5,2,4,4,4,4,4,4,2,2,4,4,4,4,4,2,4,2,2,4,2,2,4,4,4,4,4,2,2,4,5,5,5,5,5,5,3,4,5,2,4,4,5,5,2,5,5,314,"cont_cuteDog",7
"34962",4818,"f","USA","Android",4,4,2,4,5,4,2,5,2,4,4,4,4,4,4,2,2,4,4,4,4,4,2,4,2,2,4,2,2,4,4,4,4,4,2,2,4,5,5,5,5,5,5,3,4,5,2,4,4,5,5,2,5,5,314,"cont_faceDraw",7
"34963",4818,"f","USA","Android",4,4,2,4,5,4,2,5,2,4,4,4,4,4,4,2,2,4,4,4,4,4,2,4,2,2,4,2,2,4,4,4,4,4,2,2,4,5,5,5,5,5,5,3,4,5,2,4,4,5,5,2,5,5,314,"cont_avocado",1
"34964",4818,"f","USA","Android",4,4,2,4,5,4,2,5,2,4,4,4,4,4,4,2,2,4,4,4,4,4,2,4,2,2,4,2,2,4,4,4,4,4,2,2,4,5,5,5,5,5,5,3,4,5,2,4,4,5,5,2,5,5,314,"cont_romFail",7
"34965",4818,"f","USA","Android",4,4,2,4,5,4,2,5,2,4,4,4,4,4,4,2,2,4,4,4,4,4,2,4,2,2,4,2,2,4,4,4,4,4,2,2,4,5,5,5,5,5,5,3,4,5,2,4,4,5,5,2,5,5,314,"cont_buttCar",7
"34966",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_lifeSupport",7
"34967",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_kangeroos",7
"34968",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_iAmCringe",7
"34969",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_sexGolf",7
"34970",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_cuteDog",5
"34971",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_faceDraw",4
"34972",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_avocado",4
"34973",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_romFail",5
"34974",5144,"m","USA","Android",4,5,2,5,4,5,1,5,2,5,4,5,5,5,1,5,1,4,5,5,5,5,5,5,1,4,5,5,5,5,5,4,5,5,1,2,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,2,5,2,267,"cont_buttCar",7
"34975",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_knock",3
"34976",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_lifeSupport",5
"34977",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_kangeroos",3
"34978",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_iAmCringe",1
"34979",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_cuteDog",4
"34980",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_faceDraw",1
"34981",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_avocado",5
"34982",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_romFail",3
"34983",1148,"f","GBR","iOS",5,4,1,3,3,2,1,4,5,5,1,1,5,1,1,3,3,1,4,3,2,3,1,1,1,1,1,1,1,1,1,1,5,5,1,2,5,4,3,2,1,4,3,1,1,4,1,3,1,5,3,1,5,2,233,"cont_buttCar",5
"34984",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_knock",7
"34985",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_kangeroos",7
"34986",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_iAmCringe",4
"34987",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_sexGolf",7
"34988",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_cuteDog",7
"34989",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_faceDraw",5
"34990",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_avocado",5
"34991",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_romFail",7
"34992",2905,"m","GBR","iOS",4,4,5,3,4,4,3,5,3,4,4,5,3,5,5,3,4,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,3,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,83,"cont_buttCar",4
"34993",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_lifeSupport",7
"34994",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_kangeroos",6
"34995",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_iAmCringe",6
"34996",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_sexGolf",5
"34997",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_cuteDog",6
"34998",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_faceDraw",6
"34999",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_avocado",6
"35000",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_romFail",6
"35001",3825,"f","USA","Android",3,5,1,5,4,5,3,5,3,4,4,4,4,4,3,2,4,1,5,5,4,4,3,3,4,4,5,1,4,5,3,4,5,4,1,5,4,4,4,5,5,4,4,2,1,5,1,5,4,5,5,2,3,5,236,"cont_buttCar",5
"35002",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_knock",6
"35003",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_lifeSupport",5
"35004",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_kangeroos",7
"35005",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_iAmCringe",3
"35006",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_sexGolf",3
"35007",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_faceDraw",7
"35008",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_avocado",7
"35009",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_romFail",5
"35010",4721,"m","GBR","Android",5,3,4,4,4,4,1,3,4,3,1,2,4,5,2,2,3,1,4,2,4,2,1,2,4,2,4,1,4,4,4,4,4,4,1,2,5,4,3,2,2,2,4,1,1,4,1,4,2,5,4,1,4,2,324,"cont_buttCar",7
"35011",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_knock",1
"35012",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_lifeSupport",5
"35013",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_kangeroos",6
"35014",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_sexGolf",3
"35015",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_cuteDog",2
"35016",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_faceDraw",6
"35017",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_avocado",2
"35018",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_romFail",3
"35019",878,"f","GBR","Android",5,1,4,2,2,2,3,4,5,4,1,5,4,1,4,5,2,4,5,5,4,3,4,4,1,4,5,4,4,2,3,4,4,4,1,1,3,4,3,4,2,5,3,2,1,2,1,3,2,2,3,2,3,1,667,"cont_buttCar",1
"35020",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_knock",5
"35021",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_lifeSupport",7
"35022",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_kangeroos",7
"35023",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_sexGolf",7
"35024",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_cuteDog",3
"35025",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_faceDraw",1
"35026",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_avocado",3
"35027",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_romFail",2
"35028",1166,"f","GBR","Android",3,4,1,4,3,5,2,5,1,4,2,4,5,1,2,4,3,4,3,3,4,4,3,1,5,4,1,2,1,1,1,1,5,4,1,1,5,5,3,3,3,2,4,1,1,4,1,3,1,3,4,1,4,1,219,"cont_buttCar",5
"35029",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_knock",3
"35030",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_kangeroos",4
"35031",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_iAmCringe",2
"35032",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_sexGolf",5
"35033",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_cuteDog",3
"35034",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_faceDraw",2
"35035",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_avocado",4
"35036",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_romFail",5
"35037",991,"m","GBR","iOS",4,5,4,3,2,2,3,4,4,3,2,4,2,1,3,4,2,3,4,4,2,2,3,1,2,2,3,2,2,3,4,3,4,4,2,2,4,3,3,2,2,3,3,3,4,4,3,3,3,4,4,3,3,1,202,"cont_buttCar",6
"35038",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_knock",3
"35039",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_lifeSupport",1
"35040",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_kangeroos",4
"35041",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_iAmCringe",1
"35042",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_cuteDog",2
"35043",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_faceDraw",5
"35044",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_avocado",5
"35045",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_romFail",4
"35046",1273,"f","GBR","Android",4,4,2,3,4,4,4,4,5,2,4,4,1,1,3,4,3,3,5,3,4,2,3,1,1,3,2,1,1,4,4,4,4,4,1,2,4,4,4,3,2,4,4,1,1,3,2,3,4,3,4,4,3,1,158,"cont_buttCar",5
"35047",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_knock",7
"35048",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_lifeSupport",1
"35049",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_kangeroos",1
"35050",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_iAmCringe",7
"35051",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_sexGolf",6
"35052",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_cuteDog",7
"35053",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_avocado",1
"35054",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_romFail",1
"35055",4661,"m","GBR","Android",5,5,4,5,5,5,3,5,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,4,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,4,5,2,5,4,3,4,3,3,4,153,"cont_buttCar",7
"35056",3784,"m","USA","Android",5,4,4,3,5,4,4,5,5,5,5,5,5,4,3,5,3,5,5,5,3,5,4,5,5,4,3,5,5,3,5,3,5,5,3,3,5,4,5,5,4,4,5,5,5,5,3,4,3,5,4,3,4,5,133,"cont_knock",7
"35057",3784,"m","USA","Android",5,4,4,3,5,4,4,5,5,5,5,5,5,4,3,5,3,5,5,5,3,5,4,5,5,4,3,5,5,3,5,3,5,5,3,3,5,4,5,5,4,4,5,5,5,5,3,4,3,5,4,3,4,5,133,"cont_lifeSupport",7
